temperature,rate_5,rate_3,rate_10,rate_3_diff,rate_5_diff,rate_10_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_cumulative,rate_3_diff_diff,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_cumulative,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_cumulative,rate_10_diff_diff
117.17526,100.5086,99.5441,99.7245,0.0,0.0,0.0,1.0008558930801903e-86,3.2752275953753505e-24,3.2752275953753505e-24,-0.0,9.37101124721264e-83,1.633004729393575e-17,1.633004729393575e-17,4.090027915775478e-93,3.4912674523644723e-20,3.4912674523644723e-20,-0.0
118.13018,100.50901,99.541,99.72282,0.0,0.0,0.0,2.3982510287900703e-86,4.0040837294376144e-24,4.0040837294376144e-24,-0.0,1.9980495606092573e-82,1.8521156713192985e-17,1.8521156713192985e-17,8.722664916957432e-93,3.9996313729817316e-20,3.9996313729817316e-20,-0.0
119.08509,100.49633,99.53816,99.72239,0.0,0.0,0.0,5.7466368554264e-86,4.895126311280664e-24,4.895126311280664e-24,-0.0,4.2601276299299134e-82,2.1006233939724125e-17,2.1006233939724125e-17,1.8602386431780306e-92,4.582011709348001e-20,4.582011709348001e-20,-0.0
120.04001,100.49505,99.53678,99.72405,0.0,0.0,0.0,1.3770092024132257e-85,5.984468268469935e-24,5.984468268469935e-24,-0.0,9.083273848009365e-82,2.382477795371133e-17,2.382477795371133e-17,3.967268362015919e-92,5.249199047087098e-20,5.249199047087098e-20,-0.0
120.99492,100.49636,99.53679,99.72615,0.0,0.0,0.0,3.299559444718091e-85,7.316212661748249e-24,7.316212661748249e-24,-0.0,1.9366839868739342e-81,2.7021468853570667e-17,2.7021468853570667e-17,8.460792642088413e-92,6.013527061750376e-20,6.013527061750376e-20,-0.0
121.94984,100.4968,99.53079,99.72781,0.0,0.0,0.0,7.90640479569556e-85,8.94433355452184e-24,8.94433355452184e-24,-0.0,4.1293201842687357e-81,3.0647116340164784e-17,3.0647116340164784e-17,1.8044047783670324e-91,6.889157541385789e-20,6.889157541385789e-20,-0.0
122.90475,100.4968,99.52628,99.72993,0.0,0.0,0.0,1.8945154884718823e-84,1.0934746992855771e-23,1.0934746992855771e-23,-0.0,8.804301633272266e-81,3.4759194870419446e-17,3.4759194870419446e-17,3.8481628362544776e-91,7.892277457219793e-20,7.892277457219793e-20,-0.0
123.85967,100.49636,99.5217,99.73202,0.0,0.0,0.0,4.539638274300873e-84,1.336812213643826e-23,1.336812213643826e-23,-0.0,1.8772180019593405e-80,3.942306374449504e-17,3.942306374449504e-17,8.20684740000635e-91,9.041473033180039e-20,9.041473033180039e-20,-0.0
124.81458,100.49461,99.50984,99.73244,0.0,0.0,0.0,1.087778231062119e-83,1.634297652703779e-23,1.634297652703779e-23,-0.0,4.002497453121363e-80,4.4712655503186034e-17,4.4712655503186034e-17,1.7502328494216831e-90,1.0357988385539809e-19,1.0357988385539809e-19,-0.0
125.7695,100.49287,99.50937,99.73205,0.0,0.0,0.0,2.606534347029269e-83,1.9979877580077897e-23,1.9979877580077897e-23,-0.0,8.533965082933322e-80,5.0712045392853807e-17,5.0712045392853807e-17,3.7326627070863847e-90,1.186621645950607e-19,1.186621645950607e-19,-0.0
126.72441,100.49112,99.50635,99.73286,0.0,0.0,0.0,6.245720803935217e-83,2.4426068745606253e-23,2.4426068745606253e-23,-0.0,1.8195634962916305e-79,5.751633688868856e-17,5.751633688868856e-17,7.960461023984661e-90,1.3594038473245853e-19,1.3594038473245853e-19,-0.0
127.67933,100.48937,99.51258,99.73747,0.0,0.0,0.0,1.4965997050259715e-82,2.986174902058922e-23,2.986174902058922e-23,-0.0,3.87960055575381e-79,6.523368058338627e-17,6.523368058338627e-17,1.6977007376623427e-89,1.5573468233231965e-19,1.5573468233231965e-19,-0.0
128.63424,100.48806,99.51349,99.73499,0.0,0.0,0.0,3.5861196011084286e-82,3.6506987168342233e-23,3.6506987168342233e-23,-0.0,8.271863644673073e-79,7.398641328420645e-17,7.398641328420645e-17,3.620600523828133e-89,1.7841097627612397e-19,1.7841097627612397e-19,-0.0
129.58916,100.48806,99.51441,99.73238,0.0,0.0,0.0,8.593060281889599e-82,4.463110702228728e-23,4.463110702228728e-23,-0.0,1.76369370227512e-78,8.391365502001484e-17,8.391365502001484e-17,7.721532913187059e-89,2.0438942239014135e-19,2.0438942239014135e-19,-0.0
130.54407,100.48806,99.51486,99.72995,0.0,0.0,0.0,2.0590503797978393e-81,5.456302141740394e-23,5.456302141740394e-23,-0.0,3.7604473982641114e-78,9.517277432419414e-17,9.517277432419414e-17,1.646732282671784e-88,2.341502601926859e-19,2.341502601926859e-19,-0.0
131.49899,100.48719,99.51486,99.72825,0.0,0.0,0.0,4.933896803548223e-81,6.67052593825454e-23,6.67052593825454e-23,-0.0,8.01787563111771e-78,1.0794272890699638e-16,1.0794272890699638e-16,3.511930530908993e-88,2.682449108916719e-19,2.682449108916719e-19,-0.0
132.4539,100.48588,99.52522,99.72825,0.0,0.0,0.0,1.1822496007202847e-80,8.154941114334887e-23,8.154941114334887e-23,-0.0,1.7095258387410495e-77,1.224259505291818e-16,1.224259505291818e-16,7.489716672542355e-88,3.073036507767873e-19,3.073036507767873e-19,-0.0
133.40882,100.48195,99.51669,99.72825,0.0,0.0,0.0,2.8329066560103688e-80,9.969709304030154e-23,9.969709304030154e-23,-0.0,3.644982660716171e-77,1.3885264229177247e-16,1.3885264229177247e-16,1.5973066737651192e-87,3.5205017646133934e-19,3.5205017646133934e-19,-0.0
134.36373,100.47891,99.50668,99.72846,0.0,0.0,0.0,6.788149197886563e-80,1.218830314940314e-22,1.218830314940314e-22,-0.0,7.771624713251823e-77,1.5748320325221103e-16,1.5748320325221103e-16,3.406495179893448e-87,4.033116756010741e-19,4.033116756010741e-19,-0.0
135.31865,100.47408,99.50253,99.72786,0.0,0.0,0.0,1.6265764042523936e-79,1.4900639698715356e-22,1.4900639698715356e-22,-0.0,1.6570347568573885e-76,1.7861375626345927e-16,1.7861375626345927e-16,7.264917650276351e-87,4.620379426192087e-19,4.620379426192087e-19,-0.0
136.27356,100.47408,99.49842,99.72296,0.0,0.0,0.0,3.8975669355011334e-79,1.821653051554443e-22,1.821653051554443e-22,-0.0,3.533035261292431e-76,2.0257926689052117e-16,2.0257926689052117e-16,1.549352254295304e-86,5.293145957263595e-19,5.293145957263595e-19,-0.0
137.22848,100.48151,99.49568,99.72366,0.0,0.0,0.0,9.339350427439437e-79,2.227036482810763e-22,2.227036482810763e-22,-0.0,7.532996562715761e-76,2.2976065417253356e-16,2.2976065417253356e-16,3.3042514209803755e-86,6.063881647939836e-19,6.063881647939836e-19,-0.0
138.18339,100.47755,99.51348,99.72407,0.0,0.0,0.0,2.23787479825006e-78,2.722626603195492e-22,2.722626603195492e-22,-0.0,1.606142681626368e-75,2.605888026558503e-16,2.605888026558503e-16,7.046809935498455e-86,6.946834376450844e-19,6.946834376450844e-19,-0.0
139.13831,100.4732,99.50983,99.72407,0.0,0.0,0.0,5.362395899662815e-78,3.3285091083691955e-22,3.3285091083691955e-22,-0.0,3.4245532255163964e-75,2.9555370935665323e-16,2.9555370935665323e-16,1.5028494442239826e-85,7.958363858988648e-19,7.958363858988648e-19,-0.0
140.09322,100.4693,99.50755,99.73118,0.0,0.0,0.0,1.284925620398313e-77,4.069213736448008e-22,4.069213736448008e-22,-0.0,7.301637608898871e-75,3.352096446587847e-16,3.352096446587847e-16,3.205051022410736e-85,9.117169306018629e-19,9.117169306018629e-19,-0.0
141.04814,100.46488,99.50755,99.73412,0.0,0.0,0.0,3.0789389484986254e-77,4.974760391223472e-22,4.974760391223472e-22,-0.0,1.5568259850853808e-74,3.801869185525649e-16,3.801869185525649e-16,6.83530447369593e-85,1.0444721547884113e-18,1.0444721547884113e-18,-0.0
142.00305,100.46228,99.5071,99.73662,0.0,0.0,0.0,7.377686415911386e-77,6.081811003191879e-22,6.081811003191879e-22,-0.0,3.3193758177013988e-74,4.3119851938023267e-16,4.3119851938023267e-16,1.4577308243422412e-84,1.1965561815664598e-18,1.1965561815664598e-18,-0.0
142.95797,100.46184,99.50573,99.7383,0.0,0.0,0.0,1.7678413205518654e-76,7.435233056102858e-22,7.435233056102858e-22,-0.0,7.07744043742112e-74,4.890552493931702e-16,4.890552493931702e-16,3.1088534801470253e-84,1.3707868871768191e-18,1.3707868871768191e-18,-0.0
143.91288,100.46184,99.49659,99.73872,0.0,0.0,0.0,4.2360628496653474e-76,9.089821148306777e-22,9.089821148306777e-22,-0.0,1.5090115956607228e-73,5.546742645336638e-16,5.546742645336638e-16,6.63009462682102e-84,1.5703851136117227e-18,1.5703851136117227e-18,-0.0
144.8678,100.46184,99.49385,99.73872,0.0,0.0,0.0,1.0150454383561348e-75,1.1112633825760732e-21,1.1112633825760732e-21,-0.0,3.217454206514801e-73,6.290985441308583e-16,6.290985441308583e-16,1.4139779724832086e-83,1.7990491000083757e-18,1.7990491000083757e-18,-0.0
145.82271,100.46184,99.49946,99.73746,0.0,0.0,0.0,2.4322297607572813e-75,1.3585566612451828e-21,1.3585566612451828e-21,-0.0,6.860072859768491e-73,7.135078760895936e-16,7.135078760895936e-16,3.0155193281612492e-83,2.061005946101726e-18,2.061005946101726e-18,-0.0
146.77763,100.46184,99.5007,99.73194,0.0,0.0,0.0,5.828109287579978e-75,1.6608844620422395e-21,1.6608844620422395e-21,-0.0,1.4626773142850438e-72,8.092439018263043e-16,8.092439018263043e-16,6.4310966066281855e-83,2.3611092975267716e-18,2.3611092975267716e-18,-0.0
147.73254,100.46184,99.49328,99.73035,0.0,0.0,0.0,1.396518847585269e-74,2.030486817837391e-21,2.030486817837391e-21,-0.0,3.1186373767212856e-72,9.178242471189583e-16,9.178242471189583e-16,1.3715274562941385e-82,2.704906887519704e-18,2.704906887519704e-18,-0.0
148.68746,100.46184,99.50299,99.72909,0.0,0.0,0.0,3.3463386548473425e-74,2.4823432855842514e-21,2.4823432855842514e-21,-0.0,6.649433957419304e-72,1.0409747387793117e-15,1.0409747387793117e-15,2.9250104576346625e-82,3.098768741131863e-18,3.098768741131863e-18,-0.0
149.64237,100.46097,99.50299,99.72783,0.0,0.0,0.0,8.018423765416257e-74,3.0347477105832513e-21,3.0347477105832513e-21,-0.0,1.4177544883701087e-71,1.1806475819388286e-15,1.1806475819388286e-15,6.238021908206084e-82,3.5499758183571265e-18,3.5499758183571265e-18,-0.0
150.59729,100.44786,99.50299,99.727,0.0,0.0,0.0,1.921374813061478e-73,3.710088406696445e-21,3.710088406696445e-21,-0.0,3.0228794500510316e-71,1.3390628021182584e-15,1.3390628021182584e-15,1.3303619430089445e-81,4.066888271997499e-18,4.066888271997499e-18,-0.0
151.5522,100.44743,99.49428,99.727,0.0,0.0,0.0,4.6039564588022125e-73,4.5357071939522275e-21,4.5357071939522275e-21,-0.0,6.445211630878321e-71,1.5187316276656843e-15,1.5187316276656843e-15,2.837195649906865e-81,4.659061784739092e-18,4.659061784739092e-18,-0.0
152.50712,100.44699,99.49842,99.73454,0.0,0.0,0.0,1.103200110042459e-72,5.5450654490213856e-21,5.5450654490213856e-21,-0.0,1.3742222613317415e-70,1.7225097989596377e-15,1.7225097989596377e-15,6.050791698152564e-81,5.3374683942595985e-18,5.3374683942595985e-18,-0.0
153.46203,100.44655,99.49255,99.73663,0.0,0.0,0.0,2.6434640640929323e-72,6.77902801525345e-21,6.77902801525345e-21,-0.0,2.9300385438783294e-70,1.9536276465194626e-15,1.9536276465194626e-15,1.2904217513665802e-80,6.114649176416459e-18,6.114649176416459e-18,-0.0
154.41695,100.44611,99.48882,99.73579,0.0,0.0,0.0,6.334268954314572e-72,8.287605971446193e-21,8.287605971446193e-21,-0.0,6.247311064646982e-70,2.21575866555207e-15,2.21575866555207e-15,2.752039049735926e-80,7.00500406069121e-18,7.00500406069121e-18,-0.0
155.37186,100.4448,99.47969,99.73453,0.0,0.0,0.0,1.5178037239667394e-71,1.0131875552475351e-20,1.0131875552475351e-20,-0.0,1.332016132330274e-69,2.513058207072069e-15,2.513058207072069e-15,5.8691345323847865e-80,8.02499221476735e-18,8.02499221476735e-18,-0.0
156.32678,100.44349,99.47329,99.73362,0.0,0.0,0.0,3.636961492330532e-71,1.238658287614482e-20,1.238658287614482e-20,-0.0,2.840071554410498e-69,2.850251689095969e-15,2.850251689095969e-15,1.2516905735796157e-79,9.193512404321773e-18,9.193512404321773e-18,-0.0
157.28169,100.44218,99.46553,99.73244,0.0,0.0,0.0,8.714807875694708e-71,1.5143011945055215e-20,1.5143011945055215e-20,-0.0,6.055439033370544e-69,3.232684367148353e-15,3.232684367148353e-15,2.6694171981177134e-79,1.053216598189499e-17,1.053216598189499e-17,-0.0
158.23661,100.44087,99.47101,99.73118,0.0,0.0,0.0,2.0882423831538217e-70,1.8512877648408496e-20,1.8512877648408496e-20,-0.0,1.2911165060783926e-68,3.666434805150714e-15,3.666434805150714e-15,5.692976239339295e-79,1.2065756078958864e-17,1.2065756078958864e-17,-0.0
159.19152,100.43911,99.47101,99.73035,0.0,0.0,0.0,5.0038008940828504e-70,2.2632612252334953e-20,2.2632612252334953e-20,-0.0,2.7528451793387653e-68,4.1583788979487e-15,4.1583788979487e-15,1.2141122576570328e-78,1.3822632757956226e-17,1.3822632757956226e-17,-0.0
160.14644,100.43519,99.47101,99.72909,0.0,0.0,0.0,1.199010839129237e-69,2.766918384609517e-20,2.766918384609517e-20,-0.0,5.869506455495051e-68,4.7163358351291014e-15,4.7163358351291014e-15,2.5892963601215407e-78,1.583534816230836e-17,1.583534816230836e-17,-0.0
161.10135,100.43301,99.46915,99.72825,0.0,0.0,0.0,2.873043645340076e-69,3.382650289276192e-20,3.382650289276192e-20,-0.0,1.251462782408752e-67,5.3491504567019915e-15,5.3491504567019915e-15,5.522061426862946e-78,1.814110950110042e-17,1.814110950110042e-17,-0.0
162.05627,100.42733,99.45735,99.72825,0.0,0.0,0.0,6.884387578506016e-69,4.135411842765696e-20,4.135411842765696e-20,-0.0,2.6683189215618562e-67,6.0668810143505106e-15,6.0668810143505106e-15,1.1776714601774736e-77,2.078263888152088e-17,2.078263888152088e-17,-0.0
163.01118,100.41859,99.4473,99.72825,0.0,0.0,0.0,1.6496219499441026e-68,5.05567932325616e-20,5.05567932325616e-20,-0.0,5.689237838396882e-67,6.880905110053783e-15,6.880905110053783e-15,2.5115603775297762e-77,2.3808767815342197e-17,2.3808767815342197e-17,-0.0
163.9661,100.41597,99.44269,99.72825,0.0,0.0,0.0,3.9528243435653725e-68,6.180750109729157e-20,6.180750109729157e-20,-0.0,1.2130365510543613e-66,7.804161223662942e-15,7.804161223662942e-15,5.3563203095510344e-77,2.7275565680820984e-17,2.7275565680820984e-17,-0.0
164.92101,100.41597,99.43046,99.72825,0.0,0.0,0.0,9.471671556925735e-68,7.55617377907218e-20,7.55617377907218e-20,-0.0,2.586367540195454e-66,8.851284987552178e-15,8.851284987552178e-15,1.1423153497155278e-76,3.1247119965318405e-17,3.1247119965318405e-17,-0.0
165.87593,100.4089,99.42178,99.72825,0.0,0.0,0.0,2.2696020688704117e-67,9.237694665343915e-20,9.237694665343915e-20,-0.0,5.51454948770729e-66,1.0038919876763754e-14,1.0038919876763754e-14,2.4361775103376197e-76,3.579701728206766e-17,3.579701728206766e-17,-0.0
166.83084,100.40054,99.41025,99.72825,0.0,0.0,0.0,5.438371021027932e-67,1.129339076489631e-19,1.129339076489631e-19,-0.0,1.1757808766282125e-65,1.1385892506553324e-14,1.1385892506553324e-14,5.195512597945526e-76,4.100936737674627e-17,4.100936737674627e-17,-0.0
167.78576,100.3963,99.40477,99.72825,0.0,0.0,0.0,1.3031425389306988e-66,1.3806577068339591e-19,1.3806577068339591e-19,-0.0,2.506952987190803e-65,1.2913612290134144e-14,1.2913612290134144e-14,1.1080294901878478e-75,4.698074684455447e-17,4.698074684455447e-17,-0.0
168.74067,100.39062,99.40031,99.72825,0.0,0.0,0.0,3.122561755293379e-66,1.6879002349295502e-19,1.6879002349295502e-19,-0.0,5.345182571152179e-65,1.464629693350747e-14,1.464629693350747e-14,2.363038469379936e-75,5.3821543057648915e-17,5.3821543057648915e-17,-0.0
169.69559,100.38713,99.39983,99.72783,0.0,0.0,0.0,7.482282907928165e-66,2.0635188458775934e-19,2.0635188458775934e-19,-0.0,1.139678462219706e-64,1.661148653710149e-14,1.661148653710149e-14,5.039572633423258e-75,6.165850513969357e-17,6.165850513969357e-17,-0.0
170.6505,100.38538,99.40066,99.72742,0.0,0.0,0.0,1.7928883259196794e-65,2.5227208217490637e-19,2.5227208217490637e-19,-0.0,2.429957595575224e-64,1.8840333662117525e-14,1.8840333662117525e-14,1.0747641743718126e-74,7.063650776405244e-17,7.063650776405244e-17,-0.0
171.60542,100.38099,99.39636,99.72709,0.0,0.0,0.0,4.296119253402042e-65,3.0841170886999965e-19,3.0841170886999965e-19,-0.0,5.1810584557588175e-64,2.136826464761663e-14,2.136826464761663e-14,2.292113391606812e-74,8.092189910561971e-17,8.092189910561971e-17,-0.0
172.56033,100.37199,99.38067,99.72616,0.0,0.0,0.0,1.0294267339212507e-64,3.7704363165467853e-19,3.7704363165467853e-19,-0.0,1.1046758155953763e-63,2.4235352738742382e-14,2.4235352738742382e-14,4.888274336118381e-74,9.27048156861018e-17,9.27048156861018e-17,-0.0
173.51525,100.36353,99.36366,99.72574,0.0,0.0,0.0,2.4667124815469367e-64,4.609494231571288e-19,4.609494231571288e-19,-0.0,2.355345618246413e-63,2.7487168775097965e-14,2.7487168775097965e-14,1.0425058198663689e-73,1.0620357629533834e-16,1.0620357629533834e-16,-0.0
174.47016,100.3513,99.35704,99.72532,0.0,0.0,0.0,5.910682696693952e-64,5.635260903455246e-19,5.635260903455246e-19,-0.0,5.021933962071615e-63,3.1175261166008805e-14,3.1175261166008805e-14,2.2232994507022413e-73,1.2166772004218402e-16,1.2166772004218402e-16,-0.0
175.42508,100.34955,99.35084,99.72243,0.0,0.0,0.0,1.416317869156233e-63,6.889309471659833e-19,6.889309471659833e-19,-0.0,1.0707566858710665e-62,3.5358250177558605e-14,3.5358250177558605e-14,4.7415559301510213e-73,1.393837730278465e-16,1.393837730278465e-16,-0.0
176.37999,100.34519,99.33657,99.71355,0.0,0.0,0.0,3.3937500154011787e-63,8.422411303075828e-19,8.422411303075828e-19,-0.0,2.2830065041132295e-62,4.010244535104988e-14,4.010244535104988e-14,1.0112076589010937e-72,1.596792355467916e-16,1.596792355467916e-16,-0.0
177.33491,100.33994,99.31935,99.7086,0.0,0.0,0.0,8.132104254133695e-63,1.029670124570763e-18,1.029670124570763e-18,-0.0,4.867735212428069e-62,4.5483253144333134e-14,4.5483253144333134e-14,2.1565685495770693e-72,1.8293015038826488e-16,1.8293015038826488e-16,-0.0
178.28982,100.33513,99.30244,99.70313,0.0,0.0,0.0,1.9485971008861054e-62,1.258806173724523e-18,1.258806173724523e-18,-0.0,1.0378708157431422e-61,5.1585971150976905e-14,5.1585971150976905e-14,4.599204704958537e-72,2.0956633572132319e-16,2.0956633572132319e-16,-0.0
179.24474,100.33475,99.28691,99.70271,0.0,0.0,0.0,4.669228641413438e-62,1.538935897414586e-18,1.538935897414586e-18,-0.0,2.2129066678706357e-61,5.850759882638144e-14,5.850759882638144e-14,9.808569122744201e-72,2.4008131789048714e-16,2.4008131789048714e-16,-0.0
180.19965,100.3263,99.27412,99.70399,0.0,0.0,0.0,1.1188303924421148e-61,1.8814006179302815e-18,1.8814006179302815e-18,-0.0,4.718233733590277e-61,6.635785913538225e-14,6.635785913538225e-14,2.0918239425814118e-71,2.750391991624495e-16,2.750391991624495e-16,-0.0
181.15457,100.30979,99.25356,99.7069,0.0,0.0,0.0,2.6809415404030743e-61,2.3000800351846015e-18,2.3000800351846015e-18,-0.0,1.0060029370956014e-60,7.526152778839124e-14,7.526152778839124e-14,4.461162537796946e-71,3.1508769373279823e-16,3.1508769373279823e-16,-0.0
182.10948,100.30616,99.23537,99.7069,0.0,0.0,0.0,6.424013699306754e-61,2.8119247895610026e-18,2.8119247895610026e-18,-0.0,2.1449422439775683e-60,8.535974744264695e-14,8.535974744264695e-14,9.514095778426294e-71,3.609671410990134e-16,3.609671410990134e-16,-0.0
183.0644,100.29751,99.22893,99.6981,0.0,0.0,0.0,1.5393222510695635e-60,3.437679358277746e-18,3.437679358277746e-18,-0.0,4.5733601156293304e-60,9.681302392619203e-14,9.681302392619203e-14,2.029039194156398e-70,4.1352761478567115e-16,4.1352761478567115e-16,-0.0
184.01931,100.28764,99.21015,99.69388,0.0,0.0,0.0,3.6884904349803806e-60,4.2026780191271036e-18,4.2026780191271036e-18,-0.0,9.751058319229611e-60,1.0980291676689989e-13,1.0980291676689989e-13,4.3272292968093684e-70,4.737407516818546e-16,4.737407516818546e-16,-0.0
184.97423,100.27923,99.19057,99.69082,0.0,0.0,0.0,8.83836128810757e-60,5.1379252850131836e-18,5.1379252850131836e-18,-0.0,2.0790816781921077e-59,1.2453589339942402e-13,1.2453589339942402e-13,9.228536321062325e-70,5.427222058864156e-16,5.427222058864156e-16,-0.0
185.92914,100.27134,99.17912,99.68891,0.0,0.0,0.0,2.1178288723777057e-59,6.281285544344683e-18,6.281285544344683e-18,-0.0,4.4328997021707864e-59,1.4124550378524432e-13,1.4124550378524432e-13,1.9681232797363265e-69,6.217471737753791e-16,6.217471737753791e-16,-0.0
186.88406,100.26418,99.16618,99.68597,0.0,0.0,0.0,5.074741835560483e-59,7.679097868977219e-18,7.679097868977219e-18,-0.0,9.451651554448851e-59,1.601973382900966e-13,1.601973382900966e-13,4.1973502963582906e-69,7.122798628935017e-16,7.122798628935017e-16,-0.0
187.83897,100.25553,99.14296,99.68385,0.0,0.0,0.0,1.215998580378718e-58,9.387954040264182e-18,9.387954040264182e-18,-0.0,2.0152273862165104e-58,1.8169182501679842e-13,1.8169182501679842e-13,8.95147675001946e-69,8.159938673742667e-16,8.159938673742667e-16,-0.0
188.79389,100.24634,99.11333,99.68008,0.0,0.0,0.0,2.913775965714329e-58,1.1477112026781758e-17,1.1477112026781758e-17,-0.0,4.296787280834205e-58,2.0607060739444365e-13,2.0607060739444365e-13,1.9090513270371085e-68,9.348108435234527e-16,9.348108435234527e-16,-0.0
189.7488,100.22502,99.09674,99.67466,0.0,0.0,0.0,6.981926475593664e-58,1.4031153406401432e-17,1.4031153406401432e-17,-0.0,9.161365451531434e-58,2.3372014254077677e-13,2.3372014254077677e-13,4.071337239446193e-68,1.0709272509423085e-15,1.0709272509423085e-15,-0.0
190.70372,100.21632,99.0794,99.67089,0.0,0.0,0.0,1.673009318204416e-57,1.7153590528836795e-17,1.7153590528836795e-17,-0.0,1.9533497220439155e-57,2.6507990510435633e-13,2.6507990510435633e-13,8.68280394043636e-68,1.226865111164432e-15,1.226865111164432e-15,-0.0
191.65863,100.19967,99.05569,99.66266,0.0,0.0,0.0,4.0088284721034473e-57,2.0970838275261916e-17,2.0970838275261916e-17,-0.0,4.164821176536658e-57,3.006470160351034e-13,3.006470160351034e-13,1.851737694259246e-67,1.405507103259646e-15,1.405507103259646e-15,-0.0
192.61355,100.17046,99.0307,99.65451,0.0,0.0,0.0,9.605955336763937e-57,2.563760529167766e-17,2.563760529167766e-17,-0.0,8.880065237644864e-57,3.4098679563564697e-13,3.4098679563564697e-13,3.949138674287923e-67,1.6101631805202318e-15,1.6101631805202318e-15,-0.0
193.56846,100.15679,99.00489,99.64727,0.0,0.0,0.0,2.3017580856694406e-56,3.134283014584896e-17,3.134283014584896e-17,-0.0,1.8933570027630143e-56,3.867387178023143e-13,3.867387178023143e-13,8.422128373736901e-67,1.8446166306582786e-15,1.8446166306582786e-15,-0.0
194.52338,100.14681,98.98224,99.64122,0.0,0.0,0.0,5.515473041772327e-56,3.83177390171989e-17,3.83177390171989e-17,-0.0,4.0369401206005345e-56,4.386299849928897e-13,4.386299849928897e-13,1.7961589799487907e-66,2.113211504924389e-15,2.113211504924389e-15,-0.0
195.47829,100.1364,98.96296,99.63227,0.0,0.0,0.0,1.321605631623544e-55,4.684471782467465e-17,4.684471782467465e-17,-0.0,8.607334115825738e-56,4.974831874927952e-13,4.974831874927952e-13,3.8305774388874087e-66,2.4209130684645875e-15,2.4209130684645875e-15,-0.0
196.43321,100.11795,98.93284,99.62776,0.0,0.0,0.0,3.166831596446433e-55,5.726935517908028e-17,5.726935517908028e-17,-0.0,1.8352213752019934e-55,5.64233765639384e-13,5.64233765639384e-13,8.16934361473269e-66,2.7734225441063503e-15,2.7734225441063503e-15,-0.0
197.38812,100.1003,98.88873,99.62483,0.0,0.0,0.0,7.588292863674467e-55,7.001370258722589e-17,7.001370258722589e-17,-0.0,3.912954634194352e-55,6.3993986235539e-13,6.3993986235539e-13,1.742234606760529e-65,3.17725644865898e-15,3.17725644865898e-15,-0.0
198.34304,100.08169,98.85343,99.62072,0.0,0.0,0.0,1.8183068404643735e-54,8.559427374239242e-17,8.559427374239242e-17,-0.0,8.3430454635955e-55,7.258047857641197e-13,7.258047857641197e-13,3.7156051240761e-65,3.639897185034748e-15,3.639897185034748e-15,-0.0
199.29795,100.06961,98.82377,99.6106,0.0,0.0,0.0,4.356987228796478e-54,1.0464186310864028e-16,1.0464186310864028e-16,-0.0,1.778856700951241e-54,8.231896830426973e-13,8.231896830426973e-13,7.924083179149276e-65,4.169897164852584e-15,4.169897164852584e-15,-0.0
200.25287,100.0444,98.78807,99.60012,0.0,0.0,0.0,1.0440213397483884e-53,1.2792844750177632e-16,1.2792844750177632e-16,-0.0,3.792807153848741e-54,9.33642435313843e-13,9.33642435313843e-13,1.68994255709255e-64,4.777076448656651e-15,4.777076448656651e-15,-0.0
201.20778,100.02622,98.75421,99.59109,0.0,0.0,0.0,2.501661184265875e-53,1.5639680677087053e-16,1.5639680677087053e-16,-0.0,8.086807689685204e-54,1.0589139607172202e-12,1.0589139607172202e-12,3.604055044387761e-64,5.472659398577845e-15,5.472659398577845e-15,-0.0
202.1627,100.00391,98.71237,99.57873,0.0,0.0,0.0,5.994480874150217e-53,1.9120073066417518e-16,1.9120073066417518e-16,-0.0,1.7242368112526728e-53,1.2009953834907975e-12,1.2009953834907975e-12,7.686246925875153e-64,6.2695340654497375e-15,6.2695340654497375e-15,-0.0
203.11761,99.97859,98.67028,99.5692,0.0,0.0,0.0,1.4363844446225476e-52,2.3374928963879467e-16,2.3374928963879467e-16,-0.0,3.67631965941833e-53,1.3621390055041544e-12,1.3621390055041544e-12,1.639207018565941e-63,7.182431534591816e-15,7.182431534591816e-15,-0.0
204.07253,99.95893,98.63266,99.56095,0.0,0.0,0.0,3.4418646039565505e-52,2.8576692768828125e-16,2.8576692768828125e-16,-0.0,7.838501829079153e-53,1.5449061188829007e-12,1.5449061188829007e-12,3.495881653344025e-63,8.228266350832242e-15,8.228266350832242e-15,-0.0
205.02744,99.9299,98.58647,99.5549,0.0,0.0,0.0,8.247320963086698e-52,3.493596291047686e-16,3.493596291047686e-16,-0.0,1.671280776895985e-52,1.7521939828402231e-12,1.7521939828402231e-12,7.455490042795871e-63,9.426371895628015e-15,9.426371895628015e-15,-0.0
205.98236,99.90869,98.52715,99.54646,0.0,0.0,0.0,1.976223162718576e-51,4.2710473268971066e-16,4.2710473268971066e-16,-0.0,3.563438068570168e-52,1.987297327673479e-12,1.987297327673479e-12,1.5900072755959191e-62,1.0798947167915393e-14,1.0798947167915393e-14,-0.0
206.93727,99.88424,98.49598,99.53554,0.0,0.0,0.0,4.735382879062236e-51,5.221498240136852e-16,5.221498240136852e-16,-0.0,7.597759971895331e-52,2.253943056539713e-12,2.253943056539713e-12,3.3909281224747555e-62,1.237136569791681e-14,1.237136569791681e-14,-0.0
