temperature,rate_5,rate_3,rate_10,rate_3_diff,rate_5_diff,rate_10_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_cumulative,rate_3_diff_diff,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_cumulative,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_cumulative,rate_10_diff_diff
169.69559,100.38713,99.39983,99.72783,0.0,0.0,0.0,0.0,1.3649789697055957e-06,1.3649789697055957e-06,-0.0,0.0,5.838989169104795e-08,5.838989169104795e-08,0.0,9.830980127678754e-09,9.830980127678754e-09,-0.0
170.6505,100.38538,99.40066,99.72742,0.0,0.0,0.0,0.0,1.4245214858470541e-06,1.4245214858470541e-06,-0.0,0.0,6.155392592971086e-08,6.155392592971086e-08,0.0,1.0401327697274182e-08,1.0401327697274182e-08,-0.0
171.60542,100.38099,99.39636,99.72709,0.0,0.0,0.0,0.0,1.4868209478065077e-06,1.4868209478065077e-06,-0.0,0.0,6.489593744992958e-08,6.489593744992958e-08,0.0,1.1005553998840946e-08,1.1005553998840946e-08,-0.0
172.56033,100.37199,99.38067,99.72616,0.0,0.0,0.0,0.0,1.5520111209108342e-06,1.5520111209108342e-06,-0.0,0.0,6.842623052943529e-08,6.842623052943529e-08,0.0,1.164570414238335e-08,1.164570414238335e-08,-0.0
173.51525,100.36353,99.36366,99.72574,0.0,0.0,0.0,0.0,1.62023543332771e-06,1.62023543332771e-06,-0.0,0.0,7.215587984457561e-08,7.215587984457561e-08,0.0,1.2323977109754368e-08,1.2323977109754368e-08,-0.0
174.47016,100.3513,99.35704,99.72532,0.0,0.0,0.0,0.0,1.6916418889228351e-06,1.6916418889228351e-06,-0.0,0.0,7.609647328287915e-08,7.609647328287915e-08,0.0,1.304268012134927e-08,1.304268012134927e-08,-0.0
175.42508,100.34955,99.35084,99.72243,0.0,0.0,0.0,0.0,1.7663891933108982e-06,1.7663891933108982e-06,-0.0,0.0,8.026046660389575e-08,8.026046660389575e-08,0.0,1.380429420127076e-08,1.380429420127076e-08,-0.0
176.37999,100.34519,99.33657,99.71355,0.0,0.0,0.0,0.0,1.8446411902354822e-06,1.8446411902354822e-06,-0.0,0.0,8.466089702496717e-08,8.466089702496717e-08,0.0,1.4611423032839204e-08,1.4611423032839204e-08,-0.0
177.33491,100.33994,99.31935,99.7086,0.0,0.0,0.0,0.0,1.9265735826385718e-06,1.9265735826385718e-06,-0.0,0.0,8.931177990303292e-08,8.931177990303292e-08,0.0,1.5466866675401933e-08,1.5466866675401933e-08,-0.0
178.28982,100.33513,99.30244,99.70313,0.0,0.0,0.0,0.0,2.012367845362739e-06,2.012367845362739e-06,-0.0,0.0,9.422778965371356e-08,9.422778965371356e-08,0.0,1.637356422759499e-08,1.637356422759499e-08,-0.0
179.24474,100.33475,99.28691,99.70271,0.0,0.0,0.0,0.0,2.1022186027500683e-06,2.1022186027500683e-06,-0.0,0.0,9.942470363368071e-08,9.942470363368071e-08,0.0,1.7334676734213855e-08,1.7334676734213855e-08,-0.0
180.19965,100.3263,99.27412,99.70399,0.0,0.0,0.0,0.0,2.1963269655353404e-06,2.1963269655353404e-06,-0.0,0.0,1.049190465344531e-07,1.049190465344531e-07,0.0,1.8353522890105446e-08,1.8353522890105446e-08,-0.0
181.15457,100.30979,99.25356,99.7069,0.0,0.0,0.0,0.0,2.294908633238898e-06,2.294908633238898e-06,-0.0,0.0,1.1072858730835192e-07,1.1072858730835192e-07,0.0,1.9433672310926557e-08,1.9433672310926557e-08,-0.0
182.10948,100.30616,99.23537,99.7069,0.0,0.0,0.0,0.0,2.3981865976470478e-06,2.3981865976470478e-06,-0.0,0.0,1.1687194270704953e-07,1.1687194270704953e-07,0.0,2.0578873413372233e-08,2.0578873413372233e-08,-0.0
183.0644,100.29751,99.22893,99.6981,0.0,0.0,0.0,0.0,2.506400045802525e-06,2.506400045802525e-06,-0.0,0.0,1.2336913384576068e-07,1.2336913384576068e-07,0.0,2.1793158377118725e-08,2.1793158377118725e-08,-0.0
184.01931,100.28764,99.21015,99.69388,0.0,0.0,0.0,0.0,2.61979636639189e-06,2.61979636639189e-06,-0.0,0.0,1.3024114402576587e-07,1.3024114402576587e-07,0.0,2.3080762227348388e-08,2.3080762227348388e-08,-0.0
184.97423,100.27923,99.19057,99.69082,0.0,0.0,0.0,0.0,2.7386409375590063e-06,2.7386409375590063e-06,-0.0,0.0,1.375105423834416e-07,1.375105423834416e-07,0.0,2.4446240989156972e-08,2.4446240989156972e-08,-0.0
185.92914,100.27134,99.17912,99.68891,0.0,0.0,0.0,0.0,2.863208365769088e-06,2.863208365769088e-06,-0.0,0.0,1.4520099053798733e-07,1.4520099053798733e-07,0.0,2.589438087435196e-08,2.589438087435196e-08,-0.0
186.88406,100.26418,99.16618,99.68597,0.0,0.0,0.0,0.0,2.9937932520839004e-06,2.9937932520839004e-06,-0.0,0.0,1.533379417380683e-07,1.533379417380683e-07,0.0,2.743033132690725e-08,2.743033132690725e-08,-0.0
187.83897,100.25553,99.14296,99.68385,0.0,0.0,0.0,0.0,3.130700585569816e-06,3.130700585569816e-06,-0.0,0.0,1.6194809020201e-07,1.6194809020201e-07,0.0,2.905950307590212e-08,2.905950307590212e-08,-0.0
188.79389,100.24634,99.11333,99.68008,0.0,0.0,0.0,0.0,3.274257592202104e-06,3.274257592202104e-06,-0.0,0.0,1.7106015527110116e-07,1.7106015527110116e-07,0.0,3.0787717994421124e-08,3.0787717994421124e-08,-0.0
189.7488,100.22502,99.09674,99.67466,0.0,0.0,0.0,0.0,3.4248031965419105e-06,3.4248031965419105e-06,-0.0,0.0,1.8070426654964266e-07,1.8070426654964266e-07,0.0,3.2621094622129356e-08,3.2621094622129356e-08,-0.0
190.70372,100.21632,99.0794,99.67089,0.0,0.0,0.0,0.0,3.582701069221109e-06,3.582701069221109e-06,-0.0,0.0,1.9091284381848158e-07,1.9091284381848158e-07,0.0,3.456621701397172e-08,3.456621701397172e-08,-0.0
