temperature,rate_3,rate_5,rate_10,rate_3_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_reaction_2,rate_3_diff_reaction_3,rate_3_diff_cumulative,rate_5_diff,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_reaction_2,rate_5_diff_reaction_3,rate_5_diff_cumulative,rate_10_diff,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_reaction_2,rate_10_diff_reaction_3,rate_10_diff_cumulative
191.44964,98.76833,99.79893,99.25165,0.042511665,0.015257125,0.023575396,0.006008053,0.000467612,0.045308186,0.029871866,0.066242794,0.0,0.000626721,1.64e-10,0.066869515,0.013540485458911178,1.693217849236779e-05,0.028493175271897785,0.008734266504788285,0.00031978323283643115,0.03756415718801486
192.40455,98.72516,99.76151,99.23751,0.044820747,0.016971617,0.024292099,0.006144553,0.000476944,0.047885212,0.030489716,0.067809025,0.0,0.000641892,2.66e-10,0.068450918,0.015477810379600498,2.2581509721009768e-05,0.02906886690346846,0.008879894837842435,0.0003253634658561015,0.038296706716888
193.35947,98.68273,99.7407,99.22209,0.053575545,0.018834345,0.02503464,0.006284702,0.000486492,0.05064018,0.022347545,0.069395867,0.0,0.000657491,4.3e-10,0.070053359,0.0139907514576052,2.996969146318308e-05,0.02965834393526027,0.009028387469988724,0.00033105711292526777,0.03904775820963744
194.31438,98.62284,99.71883,99.21079,0.049837031,0.020852285,0.025804085,0.006428611,0.000496264,0.053581245,0.025473445,0.071003007,0.0,0.000673532,6.92e-10,0.07167654,0.009519196100086447,3.9582038527123e-05,0.030261975718335433,0.009179806421951528,0.0003368666952777029,0.03981823087409178
195.2693,98.58755,99.69205,99.20391,0.049051613,0.023032101,0.026601583,0.006576399,0.000506265,0.056716348,0.029295814,0.07263018,0.0,0.000690028,1.11e-09,0.073320209,0.009110778508848227,5.2023930422633435e-05,0.030880168564544758,0.009334221684439722,0.000342795044751302,0.040609209224158414
196.22421,98.52916,99.66288,99.19339,0.074545762,0.025379864,0.027428304,0.006728184,0.000516501,0.060052853,0.031453052,0.07427703,0.0,0.000706994,1.76e-09,0.074984026,0.010843898910856353,6.804477693464343e-05,0.03151331557115918,0.009491698578470951,0.00034884481900014034,0.04142190374556492
197.17913,98.44518,99.63198,99.1832,0.077352324,0.027901129,0.02828551,0.006884093,0.000526979,0.063597712,0.031741039,0.075943251,0.0,0.000724446,2.79e-09,0.0766677,0.016368008638757203,8.856772774010262e-05,0.03216184886091449,0.009652310745794214,0.00035501900041207455,0.04225774633486088
198.13404,98.38143,99.60226,99.16213,0.071200008,0.030600614,0.029174487,0.007044255,0.000537705,0.067357062,0.038212751,0.077628442,0.0,0.0007424,4.39e-09,0.078370846,0.02053587522490119,0.0001147209901038692,0.0328261869641248,0.009816127004743522,0.00036132039132824947,0.043118355350300445
199.08896,98.3092,99.559,99.14398,0.077226785,0.033482295,0.030096623,0.007208805,0.000548687,0.07133641,0.04198276,0.079332254,0.0,0.000760872,6.87e-09,0.080093133,0.02105948752140563,0.00014787654652105459,0.0335067896344434,0.009983224863328569,0.00036775213370520815,0.04400564317799823
200.04387,98.23394,99.52208,99.12191,0.080886759,0.036549059,0.031053334,0.007377879,0.00055993,0.075540202,0.035683836,0.081054244,0.0,0.000779879,1.07e-08,0.081834134,0.02607035224872334,0.0001896891247626465,0.03420410265040227,0.010153676847262321,0.0003743171833943877,0.044921785805821624
200.99879,98.15472,99.49085,99.09419,0.083044041,0.039802823,0.032046145,0.007551626,0.000571442,0.079972036,0.041349321,0.082794018,0.0,0.00079944,1.66e-08,0.083593475,0.025483906476658547,0.00024214446750329925,0.03491861535434004,0.010327564560164542,0.0003810188515423052,0.045869343233550186
201.9537,98.07534,99.44311,99.07324,0.09189814,0.04324416,0.033076617,0.007730191,0.000583231,0.084634199,0.049779302,0.084551088,0.0,0.000819573,2.55e-08,0.085370686,0.02460949225569209,0.00030760503020991114,0.035650802726431195,0.010504964459174208,0.00038786025693165603,0.046851232472746966
202.90862,97.97921,99.39578,99.04719,0.100181686,0.046872458,0.03414643,0.007913732,0.000595304,0.089527925,0.052355474,0.086325017,0.0,0.000840296,3.9e-08,0.087165352,0.026677760826800068,0.000388867149184081,0.036401185803770525,0.010685962488018232,0.0003948448901672936,0.04787086033114013
203.86353,97.88401,99.34312,99.02229,0.097003426,0.050685524,0.035257306,0.008102406,0.00060767,0.094652905,0.055554679,0.088115272,0.0,0.00086163,5.95e-08,0.088976962,0.029657052394021832,0.0004892106330287391,0.03717027087043617,0.010870639274311956,0.0004019760430265387,0.048932096820803406
204.81845,97.79395,99.28968,98.99055,0.113926576,0.054679785,0.036411097,0.008296383,0.000620335,0.100007601,0.054282301,0.089921374,0.0,0.000883596,9.01e-08,0.09080506,0.03276730943514394,0.0006124623777224223,0.03795861292393006,0.011059085362632252,0.0004092573965361362,0.05003941806082087
205.77336,97.66643,99.23945,98.95971,0.12180154,0.058849886,0.037609703,0.008495832,0.000633309,0.10558873,0.055696024,0.091742744,0.0,0.000906215,1.36e-07,0.092649095,0.030185954878632515,0.0007630443781422249,0.03876675181460915,0.011251385806223708,0.000416692426222105,0.05119787442519719
206.72828,97.56133,99.18331,98.9329,0.10956472,0.063188941,0.038855171,0.008700935,0.000646601,0.111391647,0.06302136,0.093578859,0.0,0.000929509,2.03e-07,0.094508572,0.03183009748958909,0.0009460389778160021,0.03959527893761262,0.011447636028685874,0.0004242850152438711,0.05241323895935837
207.68319,97.45718,99.11909,98.89892,0.118617787,0.06768813,0.040149597,0.008911873,0.000660219,0.117409819,0.065785975,0.095429097,0.0,0.000953502,3.03e-07,0.096382902,0.0370922908552771,0.0011672265574855316,0.04044477014404003,0.01164792578133398,0.0004320388343732137,0.05369196131723275
208.63811,97.33479,99.05767,98.86206,0.128430282,0.072337012,0.041495244,0.009128845,0.000674172,0.123635272,0.067634327,0.097292891,0.0,0.000978217,4.49e-07,0.098271557,0.03588798257337089,0.0014331448869781512,0.04131585584819928,0.011852355663670343,0.0004399579814165885,0.05504131438026436
209.59302,97.2119,98.98992,98.83038,0.143347684,0.077123125,0.042894433,0.009352043,0.00068847,0.130058071,0.075467403,0.099169575,0.0,0.001003679,6.62e-07,0.100173916,0.04075747494159998,0.0017511041530512592,0.042209150521147924,0.012061020416090609,0.00044804633468821287,0.056469321424978014
210.54794,97.06102,98.91354,98.78422,0.164957163,0.082032371,0.044349664,0.009581682,0.000703123,0.136666839,0.086808845,0.10105854,0.0,0.001029916,9.7e-07,0.102089426,0.04599359790643831,0.002129230219328711,0.04312532641562555,0.012274026130965881,0.00045630822002045064,0.05798489098594059
211.50285,96.89686,98.82413,98.74254,0.162428169,0.087048628,0.045863508,0.00981797,0.00071814,0.143448247,0.096055644,0.102959077,0.0,0.001056952,1.41e-06,0.104017443,0.046600975449138105,0.002576441287064668,0.04406503943994037,0.012491472848732364,0.00046474773642758715,0.05959770131216499
212.45777,96.75081,98.73009,98.69522,0.158940911,0.092154208,0.047438735,0.010061136,0.000733533,0.150387612,0.096610674,0.104870535,0.0,0.001084818,2.05e-06,0.105957402,0.05305711506477451,0.0031024629110866725,0.04502900671636168,0.012713472493169621,0.00047336945207737175,0.06131831157269534
213.41268,96.59331,98.63962,98.64121,0.176240699,0.097329492,0.049078193,0.010311407,0.000749313,0.157468404,0.096909126,0.106792162,0.0,0.001113541,2.96e-06,0.107908658,0.05422998204378615,0.003717748237038932,0.04601792861975521,0.012940130737157553,0.0004821777007692519,0.06315798529472094
214.3676,96.41422,98.54501,98.59165,0.179597054,0.102553452,0.050784952,0.010569029,0.000765489,0.164672923,0.091814379,0.108723267,0.0,0.001143152,4.24e-06,0.109870657,0.04748061954212801,0.004433452192832966,0.047032570399566216,0.013171565697604146,0.000491177308318021,0.06512876559832136
215.32251,96.25031,98.46427,98.55053,0.181225454,0.107803332,0.052562173,0.010834246,0.000782075,0.171981826,0.101836108,0.110663058,0.0,0.001173683,6.04e-06,0.111842785,0.05406228825920323,0.005261276872665317,0.04807368015300496,0.013407889035291281,0.0005003728583929774,0.06724321891935454
216.27743,96.06811,98.35052,98.4884,0.191336407,0.113055218,0.054413263,0.011107324,0.000799081,0.179374885,0.117209365,0.112610803,0.0,0.001205167,8.57e-06,0.113824544,0.06870772419181748,0.006213394309889785,0.04914207475611096,0.01364922544689072,0.0005097694508474492,0.0695144639637389
217.23234,95.88489,98.24042,98.41931,0.198577814,0.118283761,0.056341731,0.011388526,0.00081652,0.186830538,0.124953429,0.114565671,0.0,0.001237637,1.21e-05,0.115815403,0.07445163078103434,0.007302201147414341,0.05023855352557708,0.013895692961341946,0.000519371935383142,0.0719558195697165
218.18726,95.68886,98.11188,98.34621,0.218375595,0.123462807,0.058351361,0.011678139,0.000834405,0.194326712,0.129451258,0.116526893,0.0,0.00127113,1.7e-05,0.117814991,0.08418034724967072,0.008540184542450847,0.051363988720812805,0.014147423268505606,0.0005291857034474836,0.07458078223521675
219.14217,95.46783,97.99319,98.25854,0.224082849,0.128565155,0.060446056,0.011976449,0.000852749,0.201840409,0.1315509,0.118493599,0.0,0.001305682,2.37e-05,0.119822957,0.09105523271150417,0.009939576512500128,0.05251923463157891,0.014404541172415025,0.0005392158881000081,0.07740256820459407
220.09709,95.2609,97.86064,98.17231,0.216506179,0.133563223,0.062630021,0.012283764,0.000871566,0.209348573,0.135582714,0.120464984,0.0,0.001341333,3.29e-05,0.121839172,0.08839004612240586,0.011512166167646496,0.05370522293052815,0.014667185798360129,0.0005494681911933471,0.08043404308772813
221.052,95.05434,97.73425,98.08973,0.236156937,0.138428858,0.064907599,0.012600393,0.000890868,0.216827719,0.144918526,0.122440143,0.0,0.001378121,4.53e-05,0.123863608,0.0782897764682744,0.013268854282040474,0.05492286690559417,0.014935489161120483,0.0005599480477254838,0.08368715839648061
222.00692,94.80988,97.58387,98.02279,0.253985936,0.143134011,0.067283469,0.012926671,0.000910672,0.224254824,0.15470484,0.124418235,0.0,0.00141609,6.22e-05,0.125896564,0.08628533623556223,0.015219426871403308,0.05617316196124652,0.015209598294660264,0.0005706614901202348,0.08717284861743033
222.96183,94.56927,97.43879,97.92494,0.254666617,0.147650596,0.069762467,0.013262932,0.000930992,0.231606987,0.156825425,0.126398323,0.0,0.001455282,8.5e-05,0.127938566,0.10586802597452305,0.01737202407586802,0.057457084694924464,0.015489652891075251,0.0005816142752502378,0.09090037593711797
223.91675,94.32351,97.28436,97.8206,0.257949667,0.151951155,0.072349804,0.013609536,0.000951844,0.238862338,0.165506917,0.128379535,0.0,0.001495743,0.000115345,0.129990624,0.10845990684212126,0.01973290391153201,0.05877569886526266,0.015775808399620346,0.0005928127877393288,0.09487722396415434
224.87166,94.07663,97.1227,97.7178,0.265185837,0.156008759,0.075050871,0.013966845,0.000973243,0.245999718,0.170392118,0.1303609,0.0,0.001537521,0.000155742,0.132054162,0.10620842112345485,0.022305855001442016,0.060130048990653245,0.01606821268957599,0.0006042631277357517,0.099108379809407
225.82658,93.81705,96.95894,97.61776,0.284083005,0.159797646,0.077871473,0.014335251,0.000995206,0.252999576,0.182189103,0.132341517,0.0,0.001580664,0.000209138,0.134131319,0.11037113888049532,0.025091993035713935,0.06152127212403816,0.01636703016803461,0.0006159720552724826,0.1035962673830592
226.78149,93.53408,96.77475,97.50701,0.278339098,0.163293151,0.080817624,0.014715146,0.00101775,0.259843671,0.185801952,0.134320387,0.0,0.001625224,0.000279308,0.13622492,0.11645015032085126,0.0280891618966388,0.06295048562878035,0.016672417417203825,0.0006279460367578736,0.10834001097938085
227.73641,93.28547,96.60409,97.39536,0.282166704,0.166472292,0.083895797,0.015106953,0.001040893,0.266515935,0.1786337,0.136296583,0.0,0.001671256,0.000370985,0.138338824,0.12292199830537243,0.03129181614246913,0.06441890512233461,0.01698454838325868,0.0006401922325512141,0.11333546188061362
228.69132,92.99519,96.43359,97.27225,0.291931869,0.169313726,0.087112701,0.015511097,0.001064654,0.273002177,0.192545787,0.13826908,0.0,0.001718814,0.000490063,0.140477956,0.13377625387458636,0.03469046665838618,0.06592772605984948,0.017303588935736625,0.0006527175000183882,0.11857449915399067
229.64624,92.72793,96.23636,97.13987,0.299314802,0.171798256,0.090475559,0.015928038,0.001089051,0.279290903,0.212788638,0.140236924,0.0,0.001767957,0.000643829,0.14264871,0.13907521031499215,0.038271707225973416,0.0674782482331647,0.01762972318283225,0.0006655294266093345,0.1240452080685797
230.60115,92.42355,96.0272,97.00664,0.316242833,0.173908806,0.09399186,0.016358237,0.001114104,0.285373007,0.210615693,0.14219907,0.0,0.001818746,0.000841222,0.144859038,0.14059889018504634,0.04201776590569559,0.0690717507657738,0.017963126897490765,0.0006786352871987711,0.12973127885615893
231.55607,92.12396,95.83412,96.87135,0.308776122,0.175630829,0.097669666,0.016802192,0.001139834,0.29124252,0.210641873,0.144154544,0.0,0.001871245,0.001093137,0.147118926,0.15951700245697253,0.04590672972070563,0.07070962357918378,0.018303995017792948,0.0006920431250903353,0.13561239144277268
232.51098,91.83384,95.62491,96.70199,0.312362791,0.176952291,0.101517336,0.017260405,0.001166261,0.296896293,0.242628679,0.14610228,0.0,0.001925519,0.001412733,0.149440531,0.17859703491920698,0.04991225903857055,0.07239323537384251,0.01865251388110714,0.0007057606612264149,0.1416637689547466
233.4659,91.5274,95.37074,96.53026,0.325892933,0.177863961,0.105543867,0.017733416,0.001193408,0.302334652,0.232261155,0.148041285,0.0,0.001981639,0.001815805,0.151838729,0.15761589019914624,0.0540040499495645,0.07412407250194583,0.01900888997170027,0.000719796425691319,0.14785680884890193
234.42081,91.21144,95.18133,96.40097,0.326479366,0.178359405,0.109758593,0.018221771,0.001221296,0.307561064,0.23657563,0.149970479,0.0,0.002039676,0.002321132,0.154331287,0.1426880162831594,0.05814775478314455,0.07590359947744858,0.01937332090084676,0.0007341586162291147,0.154158833777669
235.37573,90.90388,94.91892,96.25775,0.324929474,0.178435137,0.11417155,0.018726057,0.00124995,0.312582693,0.243246451,0.151888854,0.0,0.002099707,0.002950898,0.156939459,0.147232971016642,0.06230569704424543,0.07773340572290104,0.01974602546752216,0.0007488562829758645,0.16053398451764447
236.33064,90.59088,94.71677,96.11978,0.340223869,0.178090621,0.118793152,0.019246866,0.001279393,0.317410033,0.253142516,0.153795318,0.0,0.00216181,0.003731041,0.159688169,0.19111599847711602,0.0664370175800227,0.07961505811745337,0.020127213318677537,0.0007638981335694521,0.16694318714972306
237.28556,90.25411,94.43546,95.89275,0.344512253,0.177328282,0.12363459,0.01978484,0.001309651,0.322057364,0.277328168,0.155688851,0.0,0.002226067,0.004691693,0.162606612,0.20552057275335756,0.07049862426884423,0.08155025611519412,0.020517116392842236,0.00077929377400956,0.17334529055089015
238.24047,89.93292,94.18712,95.72727,0.333689414,0.176153507,0.128707474,0.020340621,0.00134075,0.326542352,0.258719377,0.157568354,0.0,0.002292566,0.005867468,0.165728388,0.1929070167156084,0.0744455530630402,0.0835406758028329,0.020915957190835232,0.0007950524574780131,0.17969723851418634
239.19539,89.61682,93.94135,95.52433,0.335422571,0.174574515,0.134024264,0.020914908,0.001372717,0.330886404,0.257049053,0.1594328,0.0,0.002361396,0.007297859,0.169092054,0.20825409312551812,0.07823209842402219,0.08558813391819006,0.02132398167634188,0.0008111843844055524,0.18595539840295972
240.1503,89.29232,93.6962,95.32954,0.342386468,0.172602367,0.139597881,0.021508402,0.001405579,0.33511423,0.270212391,0.161281084,0.0,0.002432651,0.009027381,0.172741116,0.20323799238489926,0.08181234617717896,0.08769442284865246,0.021741426083133165,0.0008276993919444492,0.19207589450090903
241.10522,88.96292,93.42529,95.13618,0.343292318,0.170250695,0.145442178,0.022121863,0.001439367,0.339254102,0.281103527,0.163112176,0.0,0.002506432,0.011105847,0.176724454,0.20265154661282736,0.08514139688249989,0.08986148411075555,0.022168551351205552,0.0008446083165142199,0.19801604066097522
242.06013,88.63669,93.15934,94.94251,0.350015359,0.167535717,0.151571497,0.022756056,0.001474109,0.343337379,0.276234034,0.164924971,0.0,0.002582839,0.013588241,0.181096051,0.2035626129268806,0.08817599890921379,0.09209123367615202,0.022605608392095522,0.000861921620679336,0.20373476259814066
243.01505,88.29445,92.89773,94.74741,0.348496883,0.164475854,0.158001192,0.02341181,0.001509837,0.347398692,0.280627141,0.166718441,0.0,0.002661983,0.016534776,0.185915199,0.21651154501890346,0.09087575190091039,0.09438574550636575,0.023052874144005277,0.0008796508216527721,0.20919402237293422
243.96996,87.97112,92.62339,94.52901,0.345145834,0.161091743,0.164747132,0.02408996,0.001546583,0.351475418,0.282606354,0.168491482,0.0,0.002743975,0.020010369,0.191245826,0.23013565162338523,0.09320374941874601,0.09674706654441632,0.023510615212010047,0.0008978070521295643,0.2143592382273019
244.92488,87.63528,92.358,94.30789,0.350245818,0.157405758,0.171826262,0.024791409,0.001584382,0.355607811,0.280836545,0.170243072,0.0,0.002828936,0.024084373,0.197156381,0.22416123532051557,0.09512763889601084,0.09917741093242578,0.02397912563075758,0.0009164025584486417,0.2192005780176428
245.87979,87.30221,92.08704,94.1009,0.356864139,0.153442039,0.179256051,0.025517071,0.001623267,0.359838429,0.284601238,0.171972116,0.0,0.002916987,0.028829516,0.203718619,0.22750181180539641,0.09662017798729701,0.10167896395363889,0.024458688791248316,0.0009354491917168031,0.22369327992390103
246.83471,86.95373,91.81446,93.8734,0.354644023,0.149225929,0.187055091,0.026267933,0.001663276,0.364212228,0.282244983,0.173677598,0.0,0.003008261,0.034321225,0.211007085,0.2339998404047563,0.09766003422670942,0.10425408759407691,0.0249496170052182,0.0009549599795667875,0.22781869880557132
247.78962,86.6249,91.548,93.654,0.358204512,0.144784027,0.195242469,0.027044994,0.001704444,0.368775935,0.280485683,0.175358438,0.0,0.003102892,0.040635913,0.219097244,0.23498944691829138,0.09823216980454842,0.10690511266080503,0.02545221162470126,0.0009749475436748125,0.23156444163372952
248.74454,86.26962,91.27878,93.42461,0.372075002,0.140143569,0.203838413,0.027849331,0.001746812,0.373578126,0.284920679,0.177013632,0.0,0.003201025,0.047849855,0.228064512,0.23755514717106507,0.09832828876812197,0.10963455638149748,0.025966804508108336,0.0009954257493075866,0.23492507540703536
249.69945,85.9143,91.00385,93.20031,0.380138462,0.135332515,0.212863564,0.028682039,0.00179042,0.378668538,0.294471167,0.178642115,0.0,0.003302808,0.05603677,0.237981693,0.23909453508101564,0.09794699023014919,0.11244490185959899,0.026493716232932764,0.0010164080450887523,0.2379020163677697
250.65437,85.54362,90.71639,92.96798,0.367639837,0.130378887,0.222339655,0.029544297,0.00183531,0.384098149,0.290057115,0.180242901,0.0,0.0034084,0.065266281,0.248917582,0.25316923361047117,0.09709381022999762,0.11533882843645188,0.02703329956985224,0.0010379091948009241,0.24050384743110267
251.60928,85.21217,90.44989,92.7168,0.398752228,0.125310904,0.232288672,0.030437302,0.001881524,0.389918403,0.296293207,0.181814948,0.0,0.003517963,0.07560083,0.260933741,0.2568553869730863,0.09578111927887081,0.11831897757147149,0.02758589568267826,0.0010599435349908514,0.24274593606801145
252.5642,84.78207,90.15052,92.47743,0.45259528,0.120156307,0.242733542,0.031362347,0.00192911,0.396181307,0.32544794,0.183357288,0.0,0.003631673,0.087093855,0.274082816,0.2564469693818481,0.09402775388509305,0.12138819671897878,0.028151879723565944,0.0010825267937861424,0.2446503571214239
253.51911,84.34779,89.82834,92.22703,0.426588002,0.114942538,0.253697149,0.032320746,0.001978113,0.402938545,0.343088069,0.184868905,0.0,0.003749709,0.099786189,0.288404803,0.2684531478768619,0.09185867456151946,0.12454929064039684,0.028731614907609025,0.0011056742616443235,0.24624525437116965
254.47403,83.96736,89.49528,91.96473,0.415073768,0.109696074,0.265203009,0.033313913,0.002028583,0.41024158,0.359293869,0.186348857,0.0,0.003872264,0.113704215,0.303925337,0.26868877341029673,0.08930423072427988,0.1278052795702485,0.0293255003494722,0.0011294027022593306,0.24756441334625995
255.42894,83.55507,89.14215,91.71388,0.451642085,0.104442656,0.277274091,0.034343291,0.00208057,0.418140609,0.378709007,0.187796157,0.0,0.003999536,0.12885602,0.320651713,0.25173456234752933,0.08639963261410033,0.13115913487610364,0.029933922892860124,0.0011537284314543609,0.24864641881451846
256.38386,83.1048,88.77201,91.48396,0.46959675,0.099206655,0.289933434,0.035410433,0.002134128,0.42668465,0.39341204,0.189209893,0.0,0.004131738,0.145229893,0.338571524,0.2609920277493387,0.08318393484967533,0.13461405230280815,0.030557307316628098,0.0011786693255923042,0.24953396379470388
257.33877,82.65822,88.3908,91.21543,0.467371445,0.094011341,0.303202694,0.036516922,0.00218931,0.435920267,0.407638288,0.190589111,0.0,0.004269087,0.162790626,0.357648824,0.27304533036405587,0.07969940354685193,0.13817317079247693,0.03119606579166732,0.0012042428032846963,0.25027288293428085
258.29369,82.2122,87.99349,90.96249,0.474623475,0.0888783,0.317102639,0.037664465,0.002246175,0.445891579,0.422807336,0.191932932,0.0,0.00441182,0.18147879,0.377823541,0.26123263695541965,0.07599033173745144,0.14183986159954984,0.031850650592838634,0.001230467937085021,0.25091131186692495
259.2486,81.75177,87.58331,90.71652,0.505667798,0.083827747,0.331651315,0.0388548,0.002304781,0.456638643,0.44099201,0.193240439,0.0,0.004560177,0.201207644,0.39900826,0.2631699618761232,0.07210239669986038,0.14561742896497812,0.03252150104757818,0.0012573633323343905,0.25149869004475106
260.20352,81.24646,87.15127,90.45988,0.52586876,0.078877998,0.346864293,0.040089805,0.002365191,0.468197287,0.465250968,0.194510792,0.0,0.004714419,0.221863639,0.421088851,0.26820187604531753,0.06808143094532554,0.14950941588267352,0.03320909889887569,0.0012849493483092116,0.25208489507518395
261.15843,80.74745,86.69476,90.2043,0.547362595,0.074045821,0.362752292,0.041371392,0.002427468,0.480596973,0.477964008,0.195743116,0.0,0.004874813,0.243304398,0.443922327,0.26586661411387524,0.06397286267496241,0.15351928518588767,0.0339139126010708,0.0013132458681464642,0.25271930633006734
262.11335,80.20109,86.23844,89.95212,0.563217575,0.06934597,0.379320991,0.042701626,0.00249168,0.493860268,0.496730273,0.19693661,0.0,0.005041646,0.265360816,0.467339073,0.26732749242107445,0.05982055863066125,0.15765074271208396,0.034636455488605784,0.0013422746360400206,0.25345003146739103
263.06826,79.6718,85.74609,89.69375,0.55559394,0.064791572,0.396567854,0.044082616,0.002557896,0.507999937,0.514778811,0.198090446,0.0,0.005215215,0.287836488,0.491142149,0.2670604557428007,0.0556664240322587,0.16190739720108263,0.03537722726500439,0.0013720569117823943,0.2543231054101281
264.02318,79.14,85.2553,89.44208,0.582052069,0.060393721,0.414481202,0.045516631,0.002626189,0.523017743,0.526015531,0.199203867,0.0,0.00539584,0.310511621,0.515111327,0.2615258737689814,0.05154941104019093,0.1662931015424374,0.03613677514231568,0.0014026159310596348,0.2553819036560036
264.97809,78.56018,84.74149,89.19428,0.59267594,0.056161887,0.433035848,0.047005998,0.002696634,0.538900367,0.544650502,0.200276094,0.0,0.005583847,0.333144108,0.539004049,0.26336371443700557,0.04750532746827602,0.17081158969861496,0.036915632359092454,0.0014339744377098423,0.2566665239636932
265.93301,78.00809,84.21511,88.9391,0.61839054,0.052103579,0.452190937,0.048553219,0.00276931,0.555617045,0.560191315,0.201306418,0.0,0.005779593,0.355475214,0.562561224,0.26482459274419057,0.043566072061752795,0.17546683661611537,0.03771438246635694,0.0014661572746578785,0.258213448418883
266.88792,77.37916,83.67162,88.68851,0.655037397,0.04822476,0.471883781,0.050160858,0.002844298,0.573113697,0.568684129,0.202294112,0.0,0.005983441,0.377232264,0.585509818,0.26674097361168947,0.039759669268498665,0.1802626701653865,0.038533594699467766,0.001499188786521222,0.26005512291987415
267.84284,76.75708,83.12902,88.42967,0.650654762,0.044529574,0.49202568,0.051831676,0.002921685,0.591308615,0.580329266,0.203238521,0.0,0.006195786,0.398135766,0.607570074,0.26860503338715347,0.03610975630835182,0.1852031501402503,0.039373891598131316,0.0015330955492559078,0.26221989359598935
268.79775,76.13652,82.56329,88.17552,0.662514332,0.041020757,0.512492999,0.053568504,0.003001558,0.610083819,0.596864596,0.204138972,0.0,0.006417035,0.41790342,0.628459427,0.27378868655335253,0.03263583016945092,0.19029215293963078,0.040235881045303686,0.001567903635234646,0.26473176778962004
269.75267,75.49179,81.98911,87.90678,0.678772494,0.037699425,0.53311973,0.05537439,0.003084012,0.629277557,0.606064464,0.204994864,0.0,0.006647624,0.436258062,0.64790055,0.28345456954642856,0.02935297765001367,0.19553376985080473,0.041120227421298665,0.001603641490247789,0.26761061641236483
270.70758,74.84018,81.40581,87.63417,0.707156922,0.03456547,0.553684323,0.057252462,0.003169141,0.648671396,0.619803763,0.205805585,0.0,0.006888007,0.452932437,0.665626029,0.2678983740345444,0.02627229549223856,0.20093186187328385,0.04202758011024514,0.001640337052634102,0.2708720745284017
271.6625,74.14124,80.80539,87.39514,0.716629068,0.031617398,0.57389706,0.059206086,0.003257048,0.667977591,0.632438528,0.206570588,0.0,0.007138673,0.467677138,0.681386399,0.26748472032031856,0.023400828003981102,0.20649047715532529,0.04295864840176259,0.0016780207868989554,0.27452797434796794
272.61741,73.47154,80.19796,87.12332,0.715990275,0.028852702,0.593380418,0.061238721,0.003347836,0.686819677,0.646502459,0.207289324,0.0,0.007400125,0.480265428,0.694954878,0.2895283363098926,0.020742105078236688,0.21221337295996656,0.043914126251910934,0.001716722647891208,0.2785863269380054
273.57233,72.77382,79.57068,86.84219,0.737259406,0.026267741,0.611648444,0.06335409,0.003441616,0.704711891,0.663839263,0.207961308,0.0,0.007672911,0.490500233,0.706134452,0.28968018387587335,0.018296235410352135,0.2181044516682133,0.04489477116027658,0.0017564752809695382,0.28305193351981156
274.52724,72.0635,78.93014,86.57008,0.757836939,0.023858092,0.62807761,0.065556017,0.003538502,0.72103022,0.674850599,0.208586053,0.0,0.007957593,0.498218246,0.714761892,0.30429913300720557,0.016060501203964798,0.2241672463877654,0.04590132495773003,0.001797310821585986,0.28792638337104615
275.48216,71.32648,78.28183,86.26103,0.765942457,0.02161845,0.641874701,0.067848621,0.003638614,0.734980386,0.675735503,0.209163136,0.0,0.008254781,0.503295095,0.720713012,0.30865558731394316,0.01402954895408245,0.23040537430645897,0.04693459690215279,0.0018392642726547614,0.293208784435349
276.43707,70.60068,77.6396,85.9806,0.768382439,0.019542951,0.652035265,0.070236138,0.003742075,0.745556428,0.691998561,0.209692138,0.0,0.008565107,0.505648048,0.723905293,0.3105667321681409,0.01219598307061801,0.23682198181397035,0.04799538024956769,0.0018823701292202332,0.29889571526337627
277.39199,69.859,76.96023,85.6679,0.775278413,0.017625099,0.657298161,0.072723124,0.003849017,0.751495402,0.716582158,0.210172698,0.0,0.008889253,0.505238668,0.724300618,0.31988179492256563,0.010550599374720573,0.24342021312679146,0.04908453982820395,0.0019266659444657334,0.3049820182741817
278.3469,69.12003,76.27105,85.36968,0.777105782,0.01585805,0.656094136,0.075314272,0.003959574,0.751226033,0.711592237,0.210604466,0.0,0.009227926,0.502073667,0.72190606,0.32636921540025554,0.009082930387248956,0.25020260998944155,0.05020292413258763,0.0019721887684066254,0.31146065327768474
279.30182,68.37486,75.60121,85.04459,0.773173453,0.014234552,0.646497954,0.078014627,0.00407389,0.742821023,0.72202783,0.210987148,0.0,0.009581891,0.496204692,0.716773732,0.3386793404905646,0.007781476501529363,0.2571715923192034,0.05135145765325345,0.0020189789148252627,0.3183235053888115
280.25673,67.6434,74.8921,84.72286,0.761732764,0.012747195,0.62619819,0.080829387,0.004192111,0.723966883,0.729913266,0.211320465,0.0,0.009951944,0.487727177,0.708999586,0.3552722666356871,0.006634170256748291,0.2643288065185293,0.05253104821506946,0.0020670762021334976,0.32556110119248055
