temperature,rate_3,rate_10,rate_5,rate_3_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_reaction_2,rate_3_diff_reaction_3,rate_3_diff_cumulative,rate_5_diff,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_reaction_2,rate_5_diff_reaction_3,rate_5_diff_cumulative,rate_10_diff,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_reaction_2,rate_10_diff_reaction_3,rate_10_diff_cumulative
382.08572,45.95472,49.0417,47.43682,0.13184422616061653,0.0,8.976003948354279e-09,0.0,0.136598790370438,0.13659879934644195,0.08582433885104024,0.0,0.004374643709984592,0.0,0.06943986513195426,0.07381450884193885,0.07586536797034427,0.0,0.0005770414298694904,0.0,0.05006137305742441,0.0506384144872939
383.04064,45.83161,48.96714,47.34995,0.1291371505878054,0.0,7.142467691480069e-09,0.0,0.1363136170510971,0.1363136241935648,0.09122801775074052,0.0,0.004095895362289853,0.0,0.0725072223900527,0.07660311775234255,0.06851385132773302,0.0,0.0005215953147263752,0.0,0.05183145992812377,0.052353055242850145
383.99555,45.70809,48.91085,47.26259,0.13632619684758396,0.0,5.674888880809886e-09,0.0,0.13477785765024278,0.13477786332513167,0.08622238903672041,0.0,0.003832655022931449,0.0,0.07569997828766947,0.07953263331060093,0.055429054093067975,0.0,0.0004710756612183229,0.0,0.05366973646942346,0.054140812130641786
384.95047,45.57125,48.86128,47.18528,0.13903327242039865,0.0,4.502027830717648e-09,0.0,0.13170190874979815,0.13170191325182598,0.08801837921365774,0.0,0.0035842204607902024,0.0,0.0790174254316438,0.082601645892434,0.057764364935380286,0.0,0.00042508621627913997,0.0,0.055578491479045894,0.05600357769532503
385.90538,45.44256,48.80053,47.09449,0.13497012610022807,0.0,3.5661764720475135e-09,0.0,0.12675528068446743,0.1267552842506439,0.0949403887951803,0.0,0.0033499198505705955,0.0,0.08245692373399113,0.08580684358456173,0.0705140573188956,0.0,0.00038326016793374787,0.0,0.05755989872488405,0.057943158892817793
386.8603,45.31348,48.72661,47.00396,0.1366718660638,0.0,2.8205851003342725e-09,0.0,0.11957530323258779,0.11957530605317289,0.09166257581920334,0.0,0.003129091192186165,0.0,0.0860136707280375,0.08914276192022368,0.07981864782739123,0.0,0.0003452547897082621,0.0,0.05961615023068978,0.05996140502039804
387.81521,45.18154,48.64809,46.91943,0.13700697091494618,0.0,2.2275088588366645e-09,0.0,0.10979240817328079,0.10979241040078964,0.09612365915010201,0.0,0.002921102163475791,0.0,0.08967978079819522,0.09260088296167102,0.08011186457214592,0.0,0.0003107535172258404,0.0,0.06174925769806495,0.06206001121529079
388.77013,45.05182,48.57361,46.82038,0.12447169253715273,0.0,1.7564726048805468e-09,0.0,0.0970846806606218,0.0970846824170944,0.09591421423151303,0.0,0.0027253317104482173,0.0,0.09344379370630244,0.09616912541675066,0.07535222879712222,0.0,0.00027946134809654725,0.0,0.06396118555482673,0.06424064690292328
389.72504,44.94382,48.50418,46.73625,0.07597573736008911,0.0,1.3829522670560597e-09,0.0,0.08129021810896804,0.0812902194919203,0.09632785928214815,0.0,0.002541187558246845,0.0,0.09728938436177624,0.09983057192002309,0.07783409910093653,0.0,0.00025110639216934096,0.0,0.06625362468798232,0.06650473108015166
390.67996,44.90672,48.42496,46.63641,0.027452585845061606,0.0,1.0872131460132002e-09,0.0,0.06261881237791346,0.06261881346512661,0.10752792630390928,0.0,0.0023680897755663155,0.0,0.10119445132959559,0.1035625411051619,0.08069825836269473,0.0,0.00022543593010069236,0.0,0.06862812065997569,0.06885355659007637
